transaction_id,customer_id,timestamp,transaction_amount,merchant_category,transaction_country,transaction_description,is_fraud,description_length,transaction_frequency,consistency_score,entity_has_payment_instruments,entity_has_gift_cards,entity_has_crypto,entity_has_subscriptions,entity_has_refunds,entity_has_P2P,entity_has_digital_goods
TX001644,CUST0020,2025-06-14 12:50:00,80.0,Groceries,CA,weekly grocery shopping trip,0,28,18,10,0,0,0,0,0,0,0
TX001645,CUST0026,2025-06-14 13:36:00,6.0,Transportation,CA,bus ticket fare for commute,0,27,13,10,0,0,0,0,0,0,0
TX001646,CUST0039,2025-06-14 14:03:00,12.0,Coffee Shop,CA,daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001647,CUST0053,2025-06-14 15:27:00,30.5,Restaurants,CA,restaurant dinner with friends,0,30,22,10,0,0,0,0,0,0,0
TX001648,CUST0106,2025-06-14 16:34:00,54.99,Clothing,CA,online clothing order for new season,0,36,14,10,0,0,0,0,0,0,0
TX001649,CUST0145,2025-06-14 17:17:00,13.5,Food Delivery,CA,food delivery order for dinner,0,30,12,10,0,0,0,0,0,0,0
TX001650,CUST0056,2025-06-15 18:38:00,6.25,Transportation,CA,public transport fare payment,0,29,10,10,0,0,0,0,0,0,0
TX001651,CUST0134,2025-06-15 19:06:00,105.0,Health & Wellness,CA,pharmacy prescription refill cost,0,33,11,10,0,0,0,0,0,0,0
TX001652,CUST0115,2025-06-15 20:00:00,11.5,Coffee Shop,CA,daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001653,CUST0017,2025-06-15 21:29:00,42.0,Gas Station,CA,gas station fill-up for car,0,27,20,10,0,0,0,0,0,0,0
TX001654,CUST0175,2025-06-15 22:24:00,75.0,Hair & Beauty,CA,haircut appointment payment,0,27,16,10,0,0,0,0,0,0,0
TX001655,CUST0078,2025-06-15 23:19:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,17,10,0,0,0,1,0,0,1
TX001656,CUST0006,2025-06-15 00:28:00,38.2,Restaurants,CA,restaurant dinner with friends,0,30,14,10,0,0,0,0,0,0,0
TX001657,CUST0014,2025-06-15 01:20:00,110.0,Groceries,CA,weekly grocery shopping trip,0,28,15,10,0,0,0,0,0,0,0
TX001658,CUST0115,2025-06-15 02:27:00,14.0,Food Delivery,CA,food delivery order for dinner,0,30,15,10,0,0,0,0,0,0,0
TX001659,CUST0017,2025-06-15 03:23:00,5.5,Transportation,CA,bus ticket fare for commute,0,27,20,10,0,0,0,0,0,0,0
TX001660,CUST0064,2025-06-16 04:39:00,75.0,Health & Wellness,CA,gym membership fee payment,0,26,18,9,0,0,0,1,0,0,0
TX001661,CUST0047,2025-06-16 05:47:00,22.99,Online Retail,CA,new book purchase from store,0,28,14,10,0,0,0,0,0,0,0
TX001662,CUST0103,2025-06-16 06:51:00,11.0,Coffee Shop,CA,daily coffee shop purchase,0,26,14,10,0,0,0,0,0,0,0
TX001663,CUST0035,2025-06-16 07:23:00,62.1,Groceries,CA,weekly grocery shopping trip,0,28,11,10,0,0,0,0,0,0,0
TX001664,CUST0155,2025-06-16 08:22:00,30.0,Entertainment,CA,movie ticket purchase for evening,0,33,15,10,0,0,0,0,0,0,0
TX001665,CUST0076,2025-06-16 09:19:00,47.9,Gas Station,CA,gas station fill-up for car,0,27,8,10,0,0,0,0,0,0,0
TX001666,CUST0158,2025-06-16 10:57:00,13.99,Subscriptions,CA,monthly streaming subscription fee,0,34,19,10,0,0,0,1,0,0,1
TX001667,CUST0049,2025-06-16 11:20:00,5.75,Transportation,CA,public transport fare payment,0,29,17,10,0,0,0,0,0,0,0
TX001668,CUST0050,2025-06-16 12:46:00,150.0,Clothing,CA,online clothing order for new season,0,36,16,10,0,0,0,0,0,0,0
TX001669,CUST0058,2025-06-16 13:31:00,7.25,Coffee Shop,CA,daily coffee shop purchase,0,26,9,10,0,0,0,0,0,0,0
TX001670,CUST0029,2025-06-17 14:58:00,8.99,Subscriptions,CA,monthly streaming subscription fee,0,34,18,10,0,0,0,1,0,0,1
TX001671,CUST0057,2025-06-17 15:30:00,11.5,Food Delivery,CA,food delivery order for dinner,0,30,15,10,0,0,0,0,0,0,0
TX001672,CUST0045,2025-06-17 16:20:00,6.0,Transportation,CA,bus ticket fare for commute,0,27,18,10,0,0,0,0,0,0,0
TX001673,CUST0128,2025-06-17 17:31:00,70.0,Groceries,CA,weekly grocery shopping trip,0,28,23,10,0,0,0,0,0,0,0
TX001674,CUST0158,2025-06-17 18:43:00,12.5,Coffee Shop,CA,daily coffee shop purchase,0,26,19,10,0,0,0,0,0,0,0
TX001675,CUST0132,2025-06-17 19:47:00,45.0,Restaurants,CA,restaurant dinner with friends,0,30,16,10,0,0,0,0,0,0,0
TX001676,CUST0059,2025-06-17 20:40:00,100.0,Health & Wellness,CA,pharmacy prescription refill cost,0,33,9,10,0,0,0,0,0,0,0
TX001677,CUST0130,2025-06-17 21:15:00,40.0,Gas Station,CA,gas station fill-up for car,0,27,11,10,0,0,0,0,0,0,0
TX001678,CUST0114,2025-06-17 22:24:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,12,10,0,0,0,1,0,0,1
TX001679,CUST0162,2025-06-17 23:48:00,6.75,Transportation,CA,public transport fare payment,0,29,11,10,0,0,0,0,0,0,0
TX001680,CUST0198,2025-06-18 00:52:00,8.0,Coffee Shop,CA,daily coffee shop purchase,0,26,10,10,0,0,0,0,0,0,0
TX001681,CUST0123,2025-06-18 01:51:00,12.99,Subscriptions,CA,monthly streaming subscription fee,0,34,18,10,0,0,0,1,0,0,1
TX001682,CUST0006,2025-06-18 02:06:00,55.0,Groceries,CA,weekly grocery shopping trip,0,28,14,10,0,0,0,0,0,0,0
TX001683,CUST0145,2025-06-18 03:30:00,11.75,Food Delivery,CA,food delivery order for dinner,0,30,12,10,0,0,0,0,0,0,0
TX001684,CUST0112,2025-06-18 04:23:00,145.0,Online Retail,CA,new book purchase from store,0,28,11,10,0,0,0,0,0,0,0
TX001685,CUST0160,2025-06-18 05:23:00,7.0,Transportation,CA,bus ticket fare for commute,0,27,12,10,0,0,0,0,0,0,0
TX001686,CUST0071,2025-06-18 06:59:00,48.5,Gas Station,CA,gas station fill-up for car,0,27,17,10,0,0,0,0,0,0,0
TX001687,CUST0083,2025-06-18 07:12:00,120.0,Clothing,CA,online clothing order for new season,0,36,11,10,0,0,0,0,0,0,0
TX001688,CUST0087,2025-06-18 08:09:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,13,10,0,0,0,1,0,0,1
TX001689,CUST0175,2025-06-18 09:18:00,10.0,Coffee Shop,CA,daily coffee shop purchase,0,26,16,10,0,0,0,0,0,0,0
TX001690,CUST0043,2025-06-19 10:36:00,35.0,Restaurants,CA,restaurant dinner with friends,0,30,16,10,0,0,0,0,0,0,0
TX001691,CUST0121,2025-06-19 11:10:00,60.0,Groceries,CA,weekly grocery shopping trip,0,28,17,10,0,0,0,0,0,0,0
TX001692,CUST0073,2025-06-19 12:41:00,5.99,Subscriptions,CA,monthly streaming subscription fee,0,34,15,10,0,0,0,1,0,0,1
TX001693,CUST0196,2025-06-19 13:22:00,12.0,Coffee Shop,CA,daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001694,CUST0150,2025-06-19 14:01:00,43.1,Gas Station,CA,gas station fill-up for car,0,27,16,10,0,0,0,0,0,0,0
TX001695,CUST0198,2025-06-19 15:45:00,7.5,Transportation,CA,public transport fare payment,0,29,10,10,0,0,0,0,0,0,0
TX001696,CUST0058,2025-06-19 16:45:00,13.0,Food Delivery,CA,food delivery order for dinner,0,30,9,10,0,0,0,0,0,0,0
TX001697,CUST0035,2025-06-19 17:53:00,12.5,Coffee Shop,CA,daily coffee shop purchase,0,26,11,10,0,0,0,0,0,0,0
TX001698,CUST0187,2025-06-19 18:39:00,90.0,Health & Wellness,CA,gym membership fee payment,0,26,11,9,0,0,0,1,0,0,0
TX001699,CUST0155,2025-06-19 19:51:00,8.99,Subscriptions,CA,monthly streaming subscription fee,0,34,15,10,0,0,0,1,0,0,1
TX001700,CUST0020,2025-06-20 20:54:00,149.99,Clothing,CA,online clothing order for new season,0,36,18,10,0,0,0,0,0,0,0
TX001701,CUST0129,2025-06-20 21:57:00,6.5,Transportation,CA,bus ticket fare for commute,0,27,19,10,0,0,0,0,0,0,0
TX001702,CUST0192,2025-06-20 22:49:00,350.0,Online Retail,CA,car service appointment and maintenance,0,39,16,2,0,0,0,0,0,0,0
TX001703,CUST0075,2025-06-20 23:03:00,6.99,Transportation,CA,public transport fare payment,0,29,15,10,0,0,0,0,0,0,0
TX001704,CUST0078,2025-06-20 00:55:00,850.5,Home Improvement,CA,home renovation supplies from store,0,35,17,10,0,0,0,0,0,0,0
TX001705,CUST0177,2025-06-20 01:02:00,300.0,Health & Wellness,CA,dental check-up and cleaning,0,28,18,10,0,0,0,0,0,0,0
TX001706,CUST0173,2025-06-20 02:58:00,450.75,Travel,CA,weekend getaway hotel reservation,0,33,9,10,0,0,0,0,0,0,0
TX001707,CUST0159,2025-06-20 03:07:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,24,10,0,0,0,1,0,0,1
TX001708,CUST0057,2025-06-20 04:41:00,12.0,Coffee Shop,CA,daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001709,CUST0148,2025-06-20 05:53:00,120.0,Groceries,CA,weekly grocery shopping trip,0,28,13,10,0,0,0,0,0,0,0
TX001710,CUST0115,2025-06-21 06:24:00,6.0,Transportation,CA,bus ticket fare for commute,0,27,15,10,0,0,0,0,0,0,0
TX001711,CUST0095,2025-06-21 07:20:00,75.0,Health & Wellness,CA,pharmacy prescription refill cost,0,33,14,10,0,0,0,0,0,0,0
TX001712,CUST0077,2025-06-21 08:39:00,45.0,Gas Station,CA,gas station fill-up for car,0,27,12,10,0,0,0,0,0,0,0
TX001713,CUST0084,2025-06-21 09:24:00,13.99,Subscriptions,CA,monthly streaming subscription fee,0,34,18,10,0,0,0,1,0,0,1
TX001714,CUST0078,2025-06-21 10:23:00,25.0,Restaurants,CA,restaurant dinner with friends,0,30,17,10,0,0,0,0,0,0,0
TX001715,CUST0082,2025-06-21 11:12:00,10.99,Coffee Shop,CA,daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001716,CUST0028,2025-06-21 12:17:00,140.0,Clothing,CA,online clothing order for new season,0,36,10,10,0,0,0,0,0,0,0
TX001717,CUST0075,2025-06-21 13:26:00,5.5,Transportation,CA,public transport fare payment,0,29,15,10,0,0,0,0,0,0,0
TX001718,CUST0154,2025-06-21 14:02:00,12.5,Food Delivery,CA,food delivery order for dinner,0,30,8,10,0,0,0,0,0,0,0
TX001719,CUST0108,2025-06-21 15:03:00,65.0,Health & Wellness,CA,gym membership fee payment,0,26,16,9,0,0,0,1,0,0,0
TX001720,CUST0194,2025-06-22 16:31:00,65.0,Groceries,CA,weekly grocery shopping trip,0,28,14,10,0,0,0,0,0,0,0
TX001721,CUST0075,2025-06-22 17:40:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,15,10,0,0,0,1,0,0,1
TX001722,CUST0047,2025-06-22 18:31:00,11.5,Coffee Shop,CA,daily coffee shop purchase,0,26,14,10,0,0,0,0,0,0,0
TX001723,CUST0083,2025-06-22 19:00:00,30.0,Restaurants,CA,restaurant dinner with friends,0,30,11,10,0,0,0,0,0,0,0
TX001724,CUST0046,2025-06-22 20:59:00,40.0,Gas Station,CA,gas station fill-up for car,0,27,18,10,0,0,0,0,0,0,0
TX001725,CUST0055,2025-06-22 21:20:00,110.0,Health & Wellness,CA,pharmacy prescription refill cost,0,33,9,10,0,0,0,0,0,0,0
TX001726,CUST0144,2025-06-22 22:32:00,240.5,Home Improvement,CA,small hardware store purchase for home,0,38,13,10,0,0,0,0,0,0,0
TX001727,CUST0198,2025-06-22 23:31:00,7.0,Transportation,CA,bus ticket fare for commute,0,27,10,10,0,0,0,0,0,0,0
TX001728,CUST0129,2025-06-22 00:13:00,600.0,Furniture,CA,furniture store purchase for living room,0,40,19,10,0,0,0,0,0,0,0
TX001729,CUST0005,2025-06-22 01:16:00,10.0,Coffee Shop,CA,daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001730,CUST0150,2025-06-23 02:37:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,16,10,0,0,0,1,0,0,1
TX001731,CUST0191,2025-06-23 03:52:00,70.0,Groceries,CA,weekly grocery shopping trip,0,28,19,10,0,0,0,0,0,0,0
TX001732,CUST0126,2025-06-23 04:47:00,13.0,Food Delivery,CA,food delivery order for dinner,0,30,18,10,0,0,0,0,0,0,0
TX001733,CUST0115,2025-06-23 05:03:00,45.0,Gas Station,CA,gas station fill-up for car,0,27,15,10,0,0,0,0,0,0,0
TX001734,CUST0061,2025-06-23 06:06:00,35.0,Restaurants,CA,restaurant dinner with friends,0,30,16,10,0,0,0,0,0,0,0
TX001735,CUST0023,2025-06-23 07:57:00,12.0,Coffee Shop,CA,daily coffee shop purchase,0,26,19,10,0,0,0,0,0,0,0
TX001736,CUST0139,2025-06-23 08:01:00,6.75,Transportation,CA,public transport fare payment,0,29,12,10,0,0,0,0,0,0,0
TX001737,CUST0125,2025-06-23 09:07:00,12.99,Subscriptions,CA,monthly streaming subscription fee,0,34,17,10,0,0,0,1,0,0,1
TX001738,CUST0008,2025-06-23 10:55:00,8.0,Coffee Shop,CA,daily coffee shop purchase,0,26,14,10,0,0,0,0,0,0,0
TX001739,CUST0065,2025-06-23 11:06:00,120.0,Clothing,CA,online clothing order for new season,0,36,15,10,0,0,0,0,0,0,0
TX001740,CUST0108,2025-06-24 12:56:00,7.0,Transportation,CA,bus ticket fare for commute,0,27,16,10,0,0,0,0,0,0,0
TX001741,CUST0152,2025-06-24 13:08:00,140.0,Health & Wellness,CA,pharmacy prescription refill cost,0,33,15,10,0,0,0,0,0,0,0
TX001742,CUST0012,2025-06-24 14:33:00,55.0,Groceries,CA,weekly grocery shopping trip,0,28,15,10,0,0,0,0,0,0,0
TX001743,CUST0118,2025-06-24 15:53:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,18,10,0,0,0,1,0,0,1
TX001744,CUST0094,2025-06-24 16:40:00,13.0,Food Delivery,CA,food delivery order for dinner,0,30,8,10,0,0,0,0,0,0,0
TX001745,CUST0042,2025-06-24 17:17:00,42.0,Gas Station,CA,gas station fill-up for car,0,27,9,10,0,0,0,0,0,0,0
TX001746,CUST0116,2025-06-24 18:57:00,11.5,Coffee Shop,CA,daily coffee shop purchase,0,26,16,10,0,0,0,0,0,0,0
TX001747,CUST0166,2025-06-24 19:02:00,65.0,Health & Wellness,CA,gym membership fee payment,0,26,22,9,0,0,0,1,0,0,0
TX001748,CUST0064,2025-06-24 20:03:00,7.5,Transportation,CA,public transport fare payment,0,29,18,10,0,0,0,0,0,0,0
TX001749,CUST0020,2025-06-24 21:15:00,35.0,Restaurants,CA,restaurant dinner with friends,0,30,18,10,0,0,0,0,0,0,0
TX001750,CUST0146,2025-06-25 22:01:00,12.0,Coffee Shop,CA,daily coffee shop purchase,0,26,8,10,0,0,0,0,0,0,0
TX001751,CUST0072,2025-06-25 23:02:00,12.99,Subscriptions,CA,monthly streaming subscription fee,0,34,8,10,0,0,0,1,0,0,1
TX001752,CUST0196,2025-06-25 00:29:00,7.0,Transportation,CA,bus ticket fare for commute,0,27,15,10,0,0,0,0,0,0,0
TX001753,CUST0087,2025-06-25 01:02:00,349.99,Online Retail,MX,high-value electronics purchase online,1,38,13,9,0,0,0,0,0,0,0
TX001754,CUST0168,2025-06-25 02:43:00,1500.0,International Services,US,urgent international wire transfer request,1,42,17,10,1,0,0,0,0,0,0
TX001755,CUST0032,2025-06-25 03:39:00,55.7,Online Retail,GB,digital content download fee,1,28,20,9,0,0,0,0,0,0,1
TX001756,CUST0088,2025-06-25 04:45:00,2500.0,Luxury Goods,DE,luxury watch order from overseas vendor,1,39,11,10,0,0,0,0,0,0,0
TX001757,CUST0033,2025-06-25 05:36:00,1000.0,Cryptocurrency Exchange,US,large cryptocurrency exchange purchase,1,38,12,10,0,0,1,0,0,0,0
TX001758,CUST0193,2025-06-25 06:24:00,150.0,Software,CA,suspicious software license key purchase,1,40,12,10,0,0,0,0,0,0,1
TX001759,CUST0044,2025-06-25 07:03:00,750.0,Gambling,AU,large online gambling site deposit,1,34,16,10,0,0,0,0,0,0,0
TX001760,CUST0060,2025-06-26 08:07:00,100.0,Online Retail,CA,small online service charge,1,27,9,8,0,0,0,0,0,0,0
TX001700,CUST0148,2025-06-20 20:09:00,1059.85,Software,AE,Suspicious Software License Renewal Detected From Abroad,1,56,13,10,0,0,0,1,0,0,1
TX001701,CUST0061,2025-06-20 21:56:00,12.33,Restaurants,FR,Local Restaurant Dinner Payment Evening Outing,0,46,16,10,0,0,0,0,0,0,0
TX001702,CUST0124,2025-06-20 22:43:00,34.25,Groceries,FR,Supermarket Grocery Shopping For Weekly Supplies,0,48,13,10,0,0,0,0,0,0,0
TX001703,CUST0016,2025-06-20 23:46:00,25.12,Services,FR,Haircut Appointment Salon Visit Regular Grooming,0,48,7,10,0,0,0,0,0,0,0
TX001704,CUST0200,2025-06-20 00:07:00,15.68,Entertainment,FR,Movie Ticket Entertainment Evening Out With Friends,0,51,10,10,0,0,0,0,0,0,0
TX001705,CUST0159,2025-06-20 01:17:00,13.92,Transport,FR,Public Transport Ticket Daily Fare City Commute,0,47,24,10,0,0,0,0,0,0,0
TX001706,CUST0057,2025-06-20 02:20:00,28.53,Healthcare,FR,Pharmacy Prescription Medicine Purchase Routine Health,0,54,15,10,0,0,0,0,0,0,0
TX001707,CUST0086,2025-06-20 03:53:00,45.75,Groceries,FR,Supermarket Grocery Shopping For Weekly Supplies,0,48,10,10,0,0,0,0,0,0,0
TX001708,CUST0072,2025-06-20 04:31:00,22.19,Services,FR,Gym Membership Monthly Fee Auto-Pay Health,0,42,8,9,0,0,0,1,0,0,0
TX001709,CUST0044,2025-06-20 05:10:00,21.05,Restaurants,FR,Local Restaurant Dinner Payment Evening Outing,0,46,16,10,0,0,0,0,0,0,0
TX001710,CUST0040,2025-06-21 06:00:00,11.23,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,14,10,0,0,0,0,0,0,0
TX001711,CUST0067,2025-06-21 07:04:00,42.11,Online Retail,FR,Online Book Order Delivered Home Next Day,0,41,16,10,0,0,0,0,0,0,0
TX001712,CUST0153,2025-06-21 08:06:00,15.53,Entertainment,FR,Movie Ticket Entertainment Evening Out With Friends,0,51,14,10,0,0,0,0,0,0,0
TX001713,CUST0057,2025-06-21 09:42:00,33.72,Clothing,FR,Clothing Store Purchase New Shirt Everyday,0,42,15,10,0,0,0,0,0,0,0
TX001714,CUST0191,2025-06-21 10:06:00,14.88,Transport,FR,Public Transport Ticket Daily Fare City Commute,0,47,19,10,0,0,0,0,0,0,0
TX001715,CUST0027,2025-06-21 11:33:00,54.91,Online Retail,FR,Online Food Delivery Order Home Evening,0,39,11,9,0,0,0,0,0,0,0
TX001716,CUST0081,2025-06-21 12:40:00,223.47,Electronics,FR,New Phone Accessory Purchase Online Store,0,41,7,10,0,0,0,0,0,0,0
TX001717,CUST0116,2025-06-21 13:47:00,11.69,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,16,10,0,0,0,0,0,0,0
TX001718,CUST0036,2025-06-21 14:43:00,34.18,Groceries,FR,Supermarket Grocery Shopping For Weekly Supplies,0,48,14,10,0,0,0,0,0,0,0
TX001719,CUST0129,2025-06-21 15:52:00,14.15,Transport,FR,Public Transport Ticket Daily Fare City Commute,0,47,19,10,0,0,0,0,0,0,0
TX001720,CUST0189,2025-06-22 16:14:00,79.99,Services,FR,Mobile Phone Bill Payment Current Month Service,0,47,12,9,0,0,0,0,0,0,0
TX001721,CUST0148,2025-06-22 17:32:00,24.58,Entertainment,FR,Museum Entrance Ticket Cultural Visit Tourism,0,45,13,10,0,0,0,0,0,0,0
TX001722,CUST0096,2025-06-22 18:46:00,18.04,Restaurants,FR,Local Restaurant Dinner Payment Evening Outing,0,46,13,10,0,0,0,0,0,0,0
TX001723,CUST0052,2025-06-22 19:39:00,32.78,Healthcare,FR,Pharmacy Prescription Medicine Purchase Routine Health,0,54,11,10,0,0,0,0,0,0,0
TX001724,CUST0139,2025-06-22 20:02:00,550.08,Travel,FR,Hotel Booking Reservation Payment Family Trip,0,45,12,10,0,0,0,0,0,0,0
TX001725,CUST0073,2025-06-22 21:58:00,48.98,Automotive,FR,Gas Station Fuel Fill-Up Local Convenience,0,42,15,10,0,0,0,0,0,0,0
TX001726,CUST0035,2025-06-22 22:24:00,12.92,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,11,10,0,0,0,0,0,0,0
TX001727,CUST0053,2025-06-22 23:44:00,24.99,Services,FR,Monthly Streaming Service Subscription Fee Automatically,0,56,22,9,0,0,0,1,0,0,1
TX001728,CUST0200,2025-06-22 00:16:00,10.66,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,10,10,0,0,0,0,0,0,0
TX001729,CUST0136,2025-06-22 01:09:00,49.99,Services,FR,Monthly Streaming Service Subscription Fee Automatically,0,56,15,9,0,0,0,1,0,0,1
TX001730,CUST0186,2025-06-23 02:50:00,8.65,Services,FR,Public Library Fine Payment Overdue Books,0,41,11,9,0,0,0,0,0,0,0
TX001731,CUST0004,2025-06-23 03:40:00,18.02,Restaurants,FR,Restaurant Lunch With Colleagues Business Meeting,0,49,15,10,0,0,0,0,0,0,0
TX001732,CUST0119,2025-06-23 04:19:00,15.35,Entertainment,FR,Movie Ticket Entertainment Evening Out With Friends,0,51,14,10,0,0,0,0,0,0,0
TX001733,CUST0197,2025-06-23 05:22:00,54.12,Groceries,FR,Supermarket Grocery Shopping For Weekly Supplies,0,48,7,10,0,0,0,0,0,0,0
TX001734,CUST0196,2025-06-23 06:03:00,42.66,Automotive,FR,Gas Station Fuel Fill-Up Local Convenience,0,42,15,10,0,0,0,0,0,0,0
TX001735,CUST0122,2025-06-23 07:44:00,1599.45,Electronics,CN,Large Electronics Import Payment Processed Without Authorization,1,64,17,9,1,0,0,0,0,0,0
TX001736,CUST0095,2025-06-23 08:51:00,31.99,Clothing,FR,Clothing Store Purchase New Shirt Everyday,0,42,14,10,0,0,0,0,0,0,0
TX001737,CUST0192,2025-06-23 09:07:00,110.59,Education,FR,Online Course Enrollment Fee Education Development,0,50,16,10,0,0,0,0,0,0,0
TX001738,CUST0065,2025-06-23 10:36:00,16.29,Restaurants,FR,Local Restaurant Dinner Payment Evening Outing,0,46,15,10,0,0,0,0,0,0,0
TX001739,CUST0017,2025-06-23 11:05:00,28.56,Healthcare,FR,Pharmacy Prescription Medicine Purchase Routine Health,0,54,20,10,0,0,0,0,0,0,0
TX001740,CUST0129,2025-06-24 12:49:00,40.73,Online Retail,FR,Online Book Order Delivered Home Next Day,0,41,19,10,0,0,0,0,0,0,0
TX001741,CUST0092,2025-06-24 13:41:00,14.62,Transport,FR,Parking Fee City Center Meter Payment,0,37,11,10,0,0,0,0,0,0,0
TX001742,CUST0157,2025-06-24 14:06:00,10.99,Services,FR,Monthly Streaming Service Subscription Fee Automatically,0,56,12,9,0,0,0,1,0,0,1
TX001743,CUST0160,2025-06-24 15:55:00,11.66,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,12,10,0,0,0,0,0,0,0
TX001744,CUST0147,2025-06-24 16:30:00,39.42,Groceries,FR,Supermarket Grocery Shopping For Weekly Supplies,0,48,7,10,0,0,0,0,0,0,0
TX001745,CUST0164,2025-06-24 17:33:00,22.01,Services,FR,Gym Membership Monthly Fee Auto-Pay Health,0,42,17,9,0,0,0,1,0,0,0
TX001746,CUST0103,2025-06-24 18:13:00,15.36,Entertainment,FR,Movie Ticket Entertainment Evening Out With Friends,0,51,14,10,0,0,0,0,0,0,0
TX001747,CUST0199,2025-06-24 19:05:00,30.15,Clothing,FR,Clothing Store Purchase New Shirt Everyday,0,42,15,10,0,0,0,0,0,0,0
TX001748,CUST0028,2025-06-24 20:39:00,888.75,Home Improvement,FR,New Refrigerator Appliance Purchase For Home Kitchen,0,52,10,10,0,0,0,0,0,0,0
TX001749,CUST0117,2025-06-24 21:02:00,5.95,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,12,10,0,0,0,0,0,0,0
TX001750,CUST0098,2025-06-25 22:11:00,12.01,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,15,10,0,0,0,0,0,0,0
TX001751,CUST0062,2025-06-25 23:51:00,13.71,Transport,FR,Public Transport Ticket Daily Fare City Commute,0,47,16,10,0,0,0,0,0,0,0
TX001752,CUST0085,2025-06-25 00:32:00,35.88,Groceries,FR,Supermarket Grocery Shopping For Weekly Supplies,0,48,8,10,0,0,0,0,0,0,0
TX001753,CUST0107,2025-06-25 01:46:00,35.21,Healthcare,FR,Pharmacy Prescription Medicine Purchase Routine Health,0,54,7,10,0,0,0,0,0,0,0
TX001754,CUST0065,2025-06-25 02:13:00,28.98,Services,FR,Haircut Appointment Salon Visit Regular Grooming,0,48,15,10,0,0,0,0,0,0,0
TX001755,CUST0076,2025-06-25 03:44:00,42.06,Automotive,FR,Gas Station Fuel Fill-Up Local Convenience,0,42,8,10,0,0,0,0,0,0,0
TX001756,CUST0085,2025-06-25 04:34:00,21.08,Restaurants,FR,Local Restaurant Dinner Payment Evening Outing,0,46,8,10,0,0,0,0,0,0,0
TX001757,CUST0004,2025-06-25 05:20:00,19.99,Services,FR,Monthly Streaming Service Subscription Fee Automatically,0,56,15,9,0,0,0,1,0,0,1
TX001758,CUST0058,2025-06-25 06:14:00,175.87,Services,FR,Hotel Booking Reservation Payment Family Trip,1,45,9,8,0,0,0,0,0,0,0
TX001759,CUST0078,2025-06-25 07:40:00,13.97,Transport,FR,Public Transport Ticket Daily Fare City Commute,0,47,17,10,0,0,0,0,0,0,0
TX001760,CUST0096,2025-06-26 08:03:00,12.83,Restaurants,FR,Daily Coffee Shop Purchase Morning Commute,0,42,13,10,0,0,0,0,0,0,0
